ProgramSiteID,VisitID,VisitID,SiteName,WatershedID,WatershedName,SampleDate,HitchName,CrewName,VisitYear,IterationID,CategoryName,PanelName,VisitDate,ProtocolID,ProgramID,AEM,Bug Validation,CHaMP 10% Revisit,CHaMP Core,CHaMP-PiBO Comparison,Effectiveness,Has Fish Data,IMW,Remove,Velocity Validation,Primary Visit,QC Visit,Error,No,Yes,Grad,Sin,Sin_CL,Area_Wet,Area_Bf,WetVol,BfVol,WetWdth_Int,DetrendElev_SD,DpthWet_SD,BfWdthInt,Lgth_Wet,Lgth_Bf,DpthBf_Avg,DpthBf_Max,Lgth_Thlwg,DpthThlwg_UF_Avg,DpthThlwg_UF_CV,BfWdth_Avg,BfWdth_CV,BfWMxDRat_Avg,BfWMxDRat_CV,BfWDRat_Avg,BfWDRat_CV,WetWdth_Avg,WetWdth_CV,WetWDRat_Avg,WetWDRat_CV,WetWMxDRat_Avg,WetWMxDRat_CV,SlowWater_Area,SlowWater_Ct,SlowWater_Freq,PoolResidDpth,SlowWater_Vol,SlowWater_Pct,FstTurb_Area,FstTurb_Ct,FstTurb_Freq,FstTurb_Vol,FstTurb_Pct,FstNT_Area,FstNT_Ct,FstNT_Freq,FstNT_Vol,FstNT_Pct,Q,SubEmbed_Avg,SubEmbed_SD,SubD16,SubD50,SubD84,SubLT2,SubLT6,Cond,Alk,RipCovBigTree,RipCovConif,RipCovGrnd,RipCovNonWood,RipCovUstory,RipCovWood,RipCovCanNone,SubEstBldr,SubEstCbl,SubEstGrvl,SubEstSandFines,FishCovLW,FishCovTVeg,FishCovArt,FishCovNone,FishCovAqVeg,FishCovTotal,SolarSummr_Avg,UcutLgth_Pct,UcutArea_Pct,Ucut_Area,LWFreq_Wet,LWFreq_Bf,LWVol_Wet,LWVol_Bf,LWVol_WetSlow,LWVol_BfSlow,LWVol_WetFstTurb,LWVol_BfFstTurb,LWVol_WetFstNT,LWVol_BfFstNT,DriftBioMass,BfBraid,BfChnl_Ct,Bf_Island_Ct,BfMChnl_Part_Ct,Bf_QIsland_Ct,Lgth_BfChnl,BfSCWdth,BfSCWdth_CV,BfSCWDRat_Avg,BfSCWDRat_CV,BfSCWMxDRat_Avg,BfSCWMxDRat_CV,Bf_QIsland_Area,WetBraid,WetChnl_Ct,Wet_Island_Ct,Lgth_WetMChnl,WetMChnl_Area,WetChnl_Sin,Lgth_WetChnl,WetSCL_Area,WetSCS_Area,WetSC_Pct,WetSCWdth,WetSCWdth_CV,WetSCWDRat_Avg,WetSCWDRat_CV,WetSCWMxDRat_Avg,WetSCWMxDRat_CV,WetMChnl_Part_Ct,Wet_QIsland_Ct,Wet_QIsland_Area,SiteGeoDatabase_FileName,OrthogonalGeoDatabase_FileName,RBTOutputs_FileName,ResultsXML_FileName,LogFile_FileName,HydraModelInputs_FileName,HydraModelResults_FileName,BathymetryImg_FileName,BndryCndtnsImg_FileName,WettedDepthImg_FileName,WettedElevImg_FileName,DepthImg_FileName,VelocityImg_FileName,GCDADCNtThckDffT0,GCDADCNtThckDffErrT0,GCDADCNtThckDffT1,GCDAOINtThckDffT0,GCDADCNtThckDffErrT1,GCDAOINtThckDffErrT0,GCDAOINtThckDffT1,GCDAOINtThckDffErrT1,GCDADCTtThckDffT0,GCDADCTtThckDffErrT0,GCDADCTtThckDffT1,GCDADCTtThckDffErrT1,GCDAOITtThckDffT0,GCDAOITtThckDffErrT0,GCDAOITtThckDffT1,GCDAOITtThckDffErrT1,GCDAOIAreaDtctChngT0,GCDAOIAreaDtctChngT1,GCDImbalPctT0,GCDImbalPctT1,GCDChnlVolDiffT0,GCDChnlVolDiffT1,BraidChannelRatio,PoolToTurbulentAreaRatio,ChannelPattern,BankErosion,ConstrainingFeatureHeightAverage,FloodProneWidthAverage,ValleyWidth,ConstrainingFeatureType,PercentConstrained,CountOfPoolFormingLWD,CountOfKeyLWD,CountOfJamLWD,CountOfRightBankLWDPieces,CountOfLeftBankLWDPieces,CountOfMidChannelLWDPieces,CountOfLWD,CountOfChinook,CountOfCoho,CountOfSockeye,CountOfChum,CountOfOmykiss,CountOfPink,CountOfCutthroat,CountOfBulltrout,CountOfBrooktrout,CountOfLamprey,CountOfOtherSpecies,DensityOfChinook,DensityOfCoho,DensityOfSockeye,DensityOfChum,DensityOfOmykiss,DensityOfPink,DensityOfCutthroat,DensityOfBulltrout,DensityOfBrooktrout,DensityOfLamprey,DensityOfOtherSpecies
68668,1859,1859,ENT00001-Sanray,24,Entiat,9/16/2013,Hitch #6 (JE): Sept 4 to Sept 11 (Entiat),Joe Crew,2013,3,Entiat IMW,Annual,9/16/2013,1966,1,,,,,,Yes,Yes,Yes,,,Yes,,,,Yes,1.421,1.02847,1.13044,543.4431,789.60373,58.31516,215.82088,4.58505,0.55451,0.06617,6.70421,118.52504,117.77729,0.26775,0.66995,119.41642,0.16647,0.3807,6.78176,0.2197,18.02017,0.31118,27.78855,0.29141,4.4736,0.33341,48.72787,0.58382,28.7024,0.51358,19.06,1,0.8437,0.17,3.45758,3.50727,289.08,5,4.21852,26.77118,53.19416,220.83,3,2.53111,28.02591,40.63535,0.05456,23.78947,28.75734,0.03,46,116,42.63424,43.81155,65,64,2,0.1,37.2,22.8,30.3,52.7,92,2.39994,31.95625,22.02563,43.61816,1.14921,6.94992,0,91.90086,0,8.09913,61.21741,0,0,0,16.87407,28.68592,1.31189,2.37574,0.5213,0.5213,0.41944,1.04698,0.37115,0.80746,,1,1,1,1,0,117.77729,,,,,,,0,1.11149,2,3,118.52504,517.86005,1.02,131.73881,,,,1.44598,0.20384,31.8962,0.33904,20.83511,0.40297,1,1,9.8827,,,artifacts.zip,results.xml,log.xml,hydromodelinputs.zip,results.zip,bathymetry.jpg,boundary_conditions.jpg,w_depth.jpg,ws_elevation.jpg,depth.png,velocity.png,0.10264,0.08159,,0.01124,,0.00893,,,0.19499,0.09987,,,0.02135,0.01093,,,10.94853,,26.32074,,52.64148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68668,2446,2446,ENT00001-Sanray,24,Entiat,7/23/2014,Hitch2_SD_July23toJuly30_Entiat,Surya Crew,2014,4,IMW Side Channel Restoration,Annual,7/23/2014,2020,1,,,,,,Yes,Yes,Yes,,,Yes,,,,,1.388,1.03724,1.30187,474.42884,742.51012,59.62697,176.25078,3.93114,0.65366,0.06468,6.17279,120.6847,120.28756,0.23906,0.73111,120.33938,0.18694,0.35544,5.85171,0.28339,16.01179,0.3973,24.25617,0.36331,3.56132,0.33604,38.3203,0.58434,24.59943,0.59981,38.04,2,1.65721,0.24,7.46029,8.01806,144.09,4,3.31442,16.79964,30.37126,286.99,4,3.31442,35.24499,60.49169,0.06788,23.42857,21.23992,0.02,39,149,35.64814,45.83333,35,28,5.5,0,25.5,16.5,19,39,89,1.78941,41.89525,26.27589,30.03943,2.34694,9.72352,0,87.77871,0.23576,12.30623,53.66322,0,0,0,5.80023,9.11465,0.40898,1.29646,0,0,0,0.00887,0.40898,1.28759,0.000202,1.20776,3,2,1,2,145.27896,2.88733,0.26592,16.25377,0.28806,9.60673,0.34731,6.19615,1.25357,3,5,120.6847,437.35999,1.04,151.28716,31.76,,6.77012,1.87029,0.53389,33.16036,0.70439,21.71171,0.77886,1,2,40.92536,,,artifacts.zip,results.xml,log.xml,hydromodelinputs.zip,results.zip,bathymetry.jpg,boundary_conditions.jpg,w_depth.jpg,ws_elevation.jpg,depth.png,velocity.png,0.15294,0.07499,0.08387,0.0303,0.05699,0.01485,0.00719,0.00488,0.20451,0.08504,0.11834,0.06629,0.04051,0.01685,0.01014,0.00568,19.80924,8.57143,37.39244,35.43677,74.78488,70.87355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68668,3336,3336,ENT00001-Sanray,24,Entiat,7/11/2015,IMW_Hitch_2015,van den Broek Crew,2015,5,IMW Side Channel Restoration,"2015, 2019",7/11/2015,2020,1,,,,,,Yes,Yes,Yes,,,Yes,,,,,1.43,1.04611,1.3048,454.45827,758.11731,38.99364,210.39861,3.80374,0.67641,0.05528,6.37614,119.47672,118.8991,0.2662,0.81674,120.50801,0.14646,0.33394,5.85343,0.28208,15.32533,0.33705,23.8509,0.33922,3.5174,0.33279,39.15627,0.42438,24.93008,0.42777,14.31,1,0.83698,0.26,2.84346,3.1488,156.98,4,3.34793,13.03269,34.54223,260.21,3,2.51095,23.0729,57.25718,0.02579,11.75,15.7072,0.02,13,122,98,98,61.6,32,11,0,36,22,25,61,78,4.66662,12.85932,13.84542,68.62862,0.24634,9.89443,0,89.85921,0,10.14078,23.29939,0,0,0,12.55474,16.73966,2.49659,3.01988,0,0,0.07317,0.12727,2.42342,2.89261,,1.2451,3,2,1,2,148.04162,3.13343,0.15705,15.99182,0.16619,9.20298,0.16174,7.42238,1.26996,3,3,119.47672,367.28998,1.03,151.73047,64.21,,14.88065,1.59601,0.29798,29.16591,0.51344,16.4719,0.56622,1,2,45.82198,,,artifacts.zip,results.xml,log.xml,hydromodelinputs.zip,,,,,,,,0.13121,0.06941,-0.00754,0.02858,0.03097,0.01512,-0.00124,0.0051,0.17691,0.0788,0.08885,0.04325,0.03853,0.01716,0.01464,0.00713,21.78103,16.48043,37.08427,-4.245,74.16854,-8.48999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68669,440,440,ENT00001-Wilson,24,Entiat,10/18/2011,2011- Terraqua - Local Crew,Local Crew,2011,1,Entiat IMW,Annual,10/18/2011,416,1,,,,,,,,Yes,,,Yes,,,Yes,,1.254,1.0762,1.06375,1542.61058,2661.72171,377.52512,1079.04133,7.67155,0.36882,0.23225,13.5458,201.08202,196.498,0.4037,1.62265,203.20981,0.50771,0.49306,,,,,,,6.59613,0.39638,21.50209,0.63219,12.90881,0.56904,1336.63002,6,2.98386,0.43667,374.93509,86.64727,25.38,1,0.49731,2.58245,1.64526,0,0,0,0,0,,,,1,25,205,,,36.9,38,8.5,0,38.5,21.8,32.3,67,82,1.05302,1.26322,2.33991,95.34383,10.8639,5.15928,1.15295,83.9286,,19.25403,33.84188,,,,84.54261,92.99687,50.84058,56.39366,44.86288,50.41596,5.9777,5.9777,0,0,0.000619,1,1,6,1,0,196.498,,,,,,,0,1,1,5,201.08202,1362.01001,1.06,201.08202,,,,,,,,,,1,0,0,,,artifacts.zip,results.xml,log.xml,hydromodelinputs.zip,results.zip,bathymetry.jpg,boundary_conditions.jpg,w_depth.jpg,ws_elevation.jpg,depth.png,velocity.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68669,1052,1052,ENT00001-Wilson,24,Entiat,9/9/2012,Hitch_9_Entiat_SD_Sept5-12,Surya Crew,2012,2,Entiat IMW,Annual,9/9/2012,806,1,,,,,,,,Yes,,,Yes,,,Yes,,1.497,1.04306,1.05199,886.30285,1609.22283,194.98127,544.69484,4.40815,0.4761,0.15811,7.94619,201.06,202.51505,0.32696,1.06906,198.60013,0.33399,0.50893,7.50492,0.44214,13.13046,0.55828,23.34407,0.67922,4.24293,0.27693,23.92503,0.64036,14.61647,0.6035,713.53,14,6.9631,0.42,179.34345,80.50634,94.34,3,1.49209,12.53068,10.64422,22.7,1,0.49736,3.34407,2.5612,0.00226,16.93939,16.72,0.02,21,100,70.4,72.4,68.8,38,17,2,45,35,43,79,74,3.89979,7.40756,14.77497,73.91767,19.30451,6.81778,0,73.53492,0.34277,26.46623,60.57109,,0.1127,1,104.44643,147.21973,32.01461,45.57736,27.33436,39.92155,4.02914,4.53304,0.55059,0.7016,0.00014,,1,,1,,202.51505,,,,,,,,,1,,201.06,830.57001,1.05,201.06,,,,,,,,,,1,,,,,artifacts.zip,results.xml,log.xml,hydromodelinputs.zip,results.zip,bathymetry.jpg,boundary_conditions.jpg,w_depth.jpg,ws_elevation.jpg,depth.png,velocity.png,-0.01292,0.10123,,-0.00103,,0.00811,,,0.27335,0.14246,,,0.02189,0.01141,,,8.00816,,-2.3626,,-4.72521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68669,1609,1609,ENT00001-Wilson,24,Entiat,7/28/2013,Hitch #3 (MN): July 24 to July 31 (Entiat),Martin Crew,2013,3,Entiat IMW,Annual,7/28/2013,1966,1,,,,,,Yes,Yes,Yes,,,Yes,,,Yes,,1.441,1.07084,1.06082,1002.97725,1579.73846,272.98523,531.26652,4.90881,0.40916,0.18893,7.70329,204.32201,205.07328,0.32075,1.16956,206.19864,0.42875,0.46775,6.91613,0.51128,12.28102,0.66765,21.7198,0.8073,4.59088,0.23423,20.07264,1.17707,12.89766,1.27947,896.49002,8,3.91539,0.63143,265.24209,89.38289,57.4,2,0.97885,6.16874,5.72296,0,0,0,0,0,0.03774,36.96739,29.74401,6,50,133,83.33333,84.66666,102.8,38,3.3,0.3,42.7,26.4,23,43.2,96.1,2.35996,5.04984,10.51656,82.07361,11.27273,2.6253,0,86.10196,0,13.89803,40.10366,0,0,0,106.69433,173.74535,41.10354,70.70452,39.23692,65.5078,1.14782,3.48909,0,0,,,1,,1,,205.07328,,,,,,,,,1,,204.32201,953.89001,1.06,204.32201,,,,,,,,,,1,,,,,artifacts.zip,results.xml,log.xml,hydromodelinputs.zip,results.zip,bathymetry.jpg,boundary_conditions.jpg,w_depth.jpg,ws_elevation.jpg,depth.png,velocity.png,-0.03248,0.0922,0.0308,-0.00291,0.08493,0.00825,0.00307,0.00847,0.23767,0.12985,0.2249,0.11972,0.02126,0.01162,0.02243,0.01194,8.94563,9.97126,-6.83365,6.84698,-13.66731,13.69396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68669,2702,2702,ENT00001-Wilson,24,Entiat,10/3/2014,hitch_all_Aug6toend_Entiat,Steve Crew,2014,4,IMW Side Channel Restoration,Annual,10/3/2014,2020,1,,,,,,Yes,Yes,Yes,,,Yes,,,,,1.452,1.04623,1.05083,737.83672,1126.47772,175.49951,392.7073,3.57124,0.53467,0.21998,5.46978,206.60538,205.94556,0.36429,1.45572,204.71828,0.32281,0.73553,5.15261,0.24707,9.5334,0.34925,15.54105,0.35145,3.49996,0.34894,21.33021,0.78099,13.63281,0.8247,652.56,8,3.87212,0.48857,172.86969,88.44233,0,0,0,0,0,19.78,1,0.48401,1.68583,2.68081,,18.80555,22.54848,0.02,45,170,100,100,63.3,60,2,0,27.5,14,26.5,44.5,95.5,0.29419,7.45664,0.1694,92.07975,16.14926,2.10354,0,81.74718,0,18.25281,39.50629,0,0,0,44.52933,89.05866,18.67904,38.24744,17.65521,34.89149,0,0,0.71235,2.86089,0.000109,1.09726,2,2,1,1,225.97601,3.03311,0.2749,28.19558,0.95917,16.73167,1.08362,4.72295,1,1,1,206.60538,672.34003,1.05,206.60538,,11.78,1.72192,,,,,,,1,0,0,,,artifacts.zip,results.xml,log.xml,hydromodelinputs.zip,results.zip,bathymetry.jpg,boundary_conditions.jpg,w_depth.jpg,ws_elevation.jpg,depth.png,velocity.png,0.12266,0.09462,0.10464,0.02946,0.07575,0.02273,0.02611,0.0189,0.22668,0.11365,0.18065,0.09108,0.05445,0.0273,0.04507,0.02272,24.02213,24.94938,27.05562,28.96383,54.11123,57.92765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68669,3337,3337,ENT00001-Wilson,24,Entiat,7/12/2015,IMW_Hitch_2015,van den Broek Crew,2015,5,IMW Side Channel Restoration,"2015, 2020",7/12/2015,2020,1,,,,,,Yes,Yes,Yes,,,Yes,,,,,1.363,1.06773,1.05881,1236.42973,1948.34768,408.15422,791.99313,5.95484,0.85274,0.30324,9.37233,207.6345,207.88305,0.41713,1.91153,208.92934,0.4856,0.69559,,,,,,,12.6249,0.1683,30.20089,0.26889,13.63024,0.28757,1067.65001,6,2.88969,0.61167,388.08621,86.34943,78.11,3,1.44485,11.11068,6.31738,48.26,1,0.48162,8.79626,3.90317,0.04007,15.61538,19.59862,0.03,21,112,100,100,57.8,34,25,1,27,17,45,85,70,0.54253,2.52688,2.84656,94.08401,16.36434,12.15482,0,71.48083,0,28.51916,30.93038,0,0,0,67.90778,99.69441,26.93648,50.99904,26.02842,47.85093,0.46201,2.45278,0.44604,0.69532,,1,1,2,1,0,207.88305,,,,,,,0,1,1,4,207.6345,1194.02014,1.06,207.6345,,,,,,,,,,1,0,0,,,artifacts.zip,results.xml,log.xml,hydromodelinputs.zip,,,,,,,,0.25909,0.0985,0.01789,0.07833,0.03279,0.02978,0.00723,0.01325,0.37645,0.12113,0.12848,0.04637,0.11381,0.03662,0.0519,0.01873,30.23193,40.39821,34.41289,6.96375,68.82578,13.92749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68670,998,998,ASW00001-NF-F2 P1,17,Asotin,9/2/2012,AsotinCHaMP2012,Reid Crew,2012,2,Asotin IMW,Annual,9/2/2012,806,1,,,,,,,,Yes,,,Yes,,,,Yes,1.914,1.18628,1.16533,1634.37087,2138.56982,390.33078,659.83516,8.34693,0.82992,0.12569,10.92816,195.80502,195.69349,0.34294,1.22382,194.95256,0.33828,0.29504,12.26392,0.35585,18.04067,0.34439,28.04801,0.44183,7.52549,0.23082,32.3022,0.38872,20.99347,0.41367,210.28,4,2.04285,0.335,62.50466,12.86611,1388.28999,6,3.06427,327.71416,84.94339,0,0,0,0,0,0.94165,0.8782,2.44644,54,81,125,11,19.33333,136.5,55,9.44444,7.77777,45.55555,56.11111,53.33333,85.55555,57.2,9.53802,44.39717,32.95304,12.89396,7.0558,8.50857,0,84.43562,0,15.56437,65.6029,,0,0,17.36421,29.6213,3.50983,6.63403,0.09756,0.11791,3.41227,6.51612,0,0,0.000099,,1,,1,,195.69349,,,,,,,,,1,,195.80502,1452.45007,1.17,195.80502,,,,,,,,,,1,,,,,artifacts.zip,results.xml,log.xml,hydromodelinputs.zip,results.zip,bathymetry.jpg,boundary_conditions.jpg,w_depth.jpg,ws_elevation.jpg,depth.png,velocity.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68670,1579,1579,ASW00001-NF-F2 P1,17,Asotin,9/2/2013,Asotin JulyAugHitch,Asotin Crew,2013,3,Asotin IMW,Annual,9/2/2013,1966,1,,Yes,,,,,Yes,Yes,,Yes,Yes,,,,Yes,2.155,1.06665,1.09123,1696.13081,2042.48405,387.21082,649.09504,9.06786,0.60352,0.11216,10.92175,187.04867,187.01074,0.32817,0.99585,182.99424,0.34599,0.29286,11.6167,0.40285,20.15665,0.32885,31.63008,0.46718,7.49894,0.28773,34.0212,0.37296,21.77863,0.37309,165.07,3,1.60386,0.385,49.80085,9.73215,1440.11998,8,4.27696,316.09342,84.90619,71.21,1,0.53462,21.12685,4.19838,0.54006,3.36538,8.61968,31,74,151,7.55275,17.30706,94,40,10.5,5.7,19.3,16.9,27.3,55.1,74.6,7.18462,66.33082,14.61315,11.87139,7.06051,6.92743,0,86.01204,0,13.98899,78.04204,1.33655,0.10012,1.7,17.10784,24.59252,3.82316,5.36266,0.24857,0.35327,3.57459,5.00939,0,0,0.000116,,1,,1,,187.01074,,,,,,,,,1,,187.04867,1489.31995,1.09,187.04867,,,,,,,,,,1,,,,,artifacts.zip,results.xml,log.xml,hydromodelinputs.zip,results.zip,,,,,,,0.10741,0.10314,,0.00511,,0.00491,,,0.26329,0.13933,,,0.01253,0.00663,,,4.75749,,20.39809,,40.79619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68670,2426,2426,ASW00001-NF-F2 P1,17,Asotin,8/9/2014,North Fork Habitat Sites,Asotin Crew,2014,4,Asotin IMW,Annual,8/9/2014,2020,1,,,,,,,Yes,Yes,,,Yes,,,,,1.913,1.17497,1.441,1636.88081,2215.49495,330.34816,1061.24,8.36468,0.66949,0.10884,11.48718,195.68961,192.86674,0.48268,1.08167,196.50325,0.33014,0.27852,10.2322,0.15401,14.6799,0.23269,21.03815,0.20611,7.56329,0.19292,37.31962,0.34493,24.30123,0.37362,225.19,4,2.04405,0.2425,64.58339,13.75726,1184.39999,6,3.06608,219.4745,72.35713,207.48,2,1.02203,46.12059,12.67533,0.55779,1.96491,6.40999,22,71,120,6.11791,11.80045,93,56,3.5,0,26,20,39.5,72,73.5,9.98385,40.48968,39.64123,9.88522,7.04026,6.27437,0,86.68536,0,13.31625,69.59999,1.9163,0.15858,2.6,19.4185,31.17181,4.87093,7.06706,0.33679,0.40194,4.38823,6.48689,0.14589,0.17822,0.000124,1.23327,2,2,1,1,237.85606,6.93995,0.23154,17.59405,0.25174,11.54788,0.19718,208.81967,1.23328,2,4,195.68961,1267.38,1.17,241.3403,349.69,,21.62491,4.09585,0.27826,33.8983,0.3375,20.90897,0.36475,1,1,358.48675,,,artifacts.zip,results.xml,log.xml,hydromodelinputs.zip,,,,,,,,0.1652,0.11054,0.22496,0.01053,0.13617,0.00705,0.02625,0.01589,0.27531,0.13783,0.30924,0.15761,0.01756,0.00879,0.03609,0.01839,6.37675,11.67113,30.00262,36.37257,60.00524,72.74513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68670,3059,3059,ASW00001-NF-F2 P1,17,Asotin,9/15/2015,Asotin Sites 2015,Asotin Crew,2015,5,Asotin IMW,Annual,9/15/2015,2020,1,,,,,,Yes,Yes,Yes,,,Yes,,,,,1.952,1.17685,1.41929,1685.64892,2073.15226,340.93199,755.68922,8.36986,0.65151,0.10825,10.37317,201.39501,199.85716,0.37642,1.00934,204.55451,0.32248,0.28062,9.23362,0.14475,15.99037,0.21945,22.54992,0.18633,7.72518,0.22234,33.15293,0.33178,22.50266,0.3222,120.83,3,1.48961,0.23,33.94288,7.16816,1413.03999,4,1.98615,276.99798,83.82766,91.36,1,0.49654,29.54268,5.41987,0.59422,0.9817,2.70958,26,63,219,2.88888,6.44444,110,72,2.5,1.5,16.5,10.5,17.5,28,95.5,9.69364,48.9064,35.85409,5.54586,3.03593,3.9838,0,95.14465,0,7.02103,37.40426,2.1351,0.12442,2.1,45.18483,51.14327,7.88116,8.64614,0.99983,1.07549,6.70514,7.39447,0.17618,0.17618,,1.23074,2,1,1,1,245.97193,,,,,,,242.78115,1.23332,2,3,201.39501,1479.81995,1.15,248.38493,145.41,,8.94704,3.95555,0.34114,35.9838,0.45769,19.99734,0.35212,1,1,371.68797,,,artifacts.zip,results.xml,log.xml,hydromodelinputs.zip,,,,,,,,0.26132,0.13363,0.15464,0.02491,0.0967,0.01274,0.00778,0.00487,0.27958,0.13882,0.17578,0.10259,0.02665,0.01323,0.00885,0.00516,9.53066,5.03363,46.73372,43.9858,93.46743,87.97159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68671,999,999,ASW00001-NF-F2 P2,17,Asotin,9/4/2012,AsotinCHaMP2012,Reid Crew,2012,2,Asotin IMW,Annual,9/4/2012,806,1,,,,,,,,Yes,,,Yes,,,Yes,,2.205,1.25562,1.20204,1635.33639,2070.92021,318.26688,757.3657,7.84594,3.71653,0.11829,10.11437,208.43094,204.75026,0.38262,1.4325,214.45058,0.32782,0.38765,10.1692,0.16617,15.35901,0.29225,22.90087,0.40493,7.67723,0.22108,41.96906,0.44782,24.86374,0.45871,125.1,2,0.95955,0.43,40.10143,7.6498,1409.40999,5,2.39888,272.55687,86.18471,30.86,1,0.47978,5.24699,1.88707,3.105,4.60096,12.00305,40,64,101,2.22222,6.22222,104.5,54,5,0.5,44.5,30.5,33,62,85,19.23315,50.80319,19.55607,10.40757,10.35534,14.44981,0,75.19484,0,24.80744,64.9224,,0.21965,3.6,11.03483,14.87303,3.46606,4.30299,0,0.38753,3.41728,3.86668,0.04878,0.04878,0.000044,,1,,1,,204.75026,,,,,,,,,1,,208.43094,1565.37012,1.2,208.43094,,,,,,,,,,1,,,,,artifacts.zip,results.xml,log.xml,hydromodelinputs.zip,results.zip,bathymetry.jpg,boundary_conditions.jpg,w_depth.jpg,ws_elevation.jpg,depth.png,velocity.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68671,1580,1580,ASW00001-NF-F2 P2,17,Asotin,9/2/2013,Asotin JulyAugHitch,Asotin Crew,2013,3,Asotin IMW,Annual,9/2/2013,1966,1,,,,,,,,Yes,,,Yes,,,Yes,,2.201,1.20532,1.18397,1890.28777,2167.72184,315.16994,723.96164,9.01682,0.60236,0.12184,10.37141,209.64017,209.00928,0.34656,1.06238,210.9895,0.32283,0.43175,10.48572,0.22674,17.76303,0.3628,27.16638,0.39527,9.00741,0.19825,37.68345,0.4284,23.35059,0.46366,272.21,5,2.38504,0.375,63.09452,14.40045,1351.65999,5,2.38504,240.95735,71.50551,42.35,1,0.47701,10.95058,2.2404,0.5733,0.075,0.3788,35,62,114,4.74411,11.90776,93,78,5,2,22.5,21.5,30.1,57.1,74,10.61279,37.07631,37.75776,14.173,8.55943,12.03316,0,79.22771,0.17968,20.77228,87.756,0,0,0,26.23542,38.63763,4.78071,6.95241,1.32996,2.92608,3.45075,4.02633,0,0,,,1,,1,,209.00928,,,,,,,,,1,,209.64017,1666.21985,1.18,209.64017,,,,,,,,,,1,,,,,artifacts.zip,results.xml,log.xml,hydromodelinputs.zip,results.zip,bathymetry.jpg,boundary_conditions.jpg,w_depth.jpg,ws_elevation.jpg,depth.png,velocity.png,0.12132,0.14733,,0.00536,,0.00651,,,0.35076,0.19487,,,0.0155,0.00861,,,4.42018,,17.2944,,34.5888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68671,2427,2427,ASW00001-NF-F2 P2,17,Asotin,8/11/2014,North Fork Habitat Sites,Asotin Crew,2014,4,Asotin IMW,Annual,8/11/2014,2020,1,,,,,,,,Yes,,,Yes,,,,,2.329,1.18422,1.16653,1725.43462,2106.89629,342.83543,785.96867,8.33466,0.59501,0.13846,10.23333,207.01916,205.88568,0.38359,1.46594,207.35628,0.36529,0.43036,12.87741,0.1135,20.55309,0.16352,32.64894,0.10105,8.43913,0.22067,43.90958,0.41079,24.38092,0.41394,275.97,4,1.93219,0.33,66.79176,15.99423,1228.52,7,3.38133,235.93189,71.20061,188.98,2,0.96609,39.3232,10.9526,0.51209,0.41666,1.21285,18,39,75,1.88888,2.44444,93,64,11,2.5,34,32,65,92.5,74.5,6.57245,46.37675,40.46602,6.42954,1.02289,7.7632,0,91.21389,0,8.7861,66.74467,0,0,0,13.52531,28.49977,2.62743,5.97481,0,0.09012,2.09681,4.45054,0.53061,1.43414,0.000127,1,1,1,1,0,205.88568,,,,,,,0,1,1,17,207.01916,1693.46997,1.17,207.01916,,,,,,,,,,1,0,0,,,artifacts.zip,results.xml,log.xml,hydromodelinputs.zip,results.zip,bathymetry.jpg,boundary_conditions.jpg,w_depth.jpg,ws_elevation.jpg,depth.png,velocity.png,0.15483,0.12625,0.13858,0.01661,0.11216,0.01354,0.01,0.00809,0.30434,0.15786,0.27437,0.14254,0.03264,0.01693,0.0198,0.01029,10.72484,7.21746,25.43688,25.25353,50.87376,50.50707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
